barrels08,city08,co2TailpipeGpm,comb08,cylinders,displ,drive,fuelCost08,fuelType,fuelType1,highway08,make,model,mpgData,trany,UCity,UHighway,VClass,year
low-medium,average,average,Normal,Four,Two,4-Wheel or All-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Dodge,Colt Vista 4WD,N,Manual 5-spd,Average,Economic,Special Purpose Vehicles,1989
low-medium,average,healthy,Normal,Four,One,4-Wheel or All-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Dodge,Colt Wagon 4WD,N,Manual 5-spd,Economic,Green,Special Purpose Vehicles,1989
low-medium,average,healthy,Normal,Four,One,Front-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Volkswagen,Quantum Wagon,N,Manual 5-spd,Economic,Green,Small Station Wagons,1985
low-medium,average,below average,Normal,Four,Two,4-Wheel or All-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Dodge,Raider,N,Manual 5-spd,Average,Economic,Special Purpose Vehicles,1989
low-medium,average,below average,Normal,Six,Three,4-Wheel or All-Wheel Drive,Standard,Regular,Regular Gasoline,Average,Dodge,Raider,N,Automatic 4-spd,Average,Economic,Special Purpose Vehicles,1989
low-medium,average,below average,Poor,Six,Three,4-Wheel or All-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Dodge,Raider,Y,Manual 5-spd,Average,Economic,Special Purpose Vehicles,1989
low-medium,average,average,Normal,Four,Two,4-Wheel or All-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Jeep,Cherokee/Wagoneer 4WD,N,Automatic 4-spd,Average,Economic,Special Purpose Vehicles,1989
low-medium,average,average,Normal,Four,Two,4-Wheel or All-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Jeep,Cherokee/Wagoneer 4WD,N,Manual 5-spd,Average,Economic,Special Purpose Vehicles,1989
low-medium,average,average,Normal,Four,Two,4-Wheel or All-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Jeep,Cherokee/Wagoneer 4WD,N,Manual 5-spd,Average,Economic,Special Purpose Vehicles,1989
low-medium,average,below average,Normal,Six,Four,4-Wheel or All-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Jeep,Cherokee/Wagoneer 4WD,Y,Automatic 4-spd,Average,Economic,Special Purpose Vehicles,1989
low-medium,average,below average,Normal,Six,Four,4-Wheel or All-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Jeep,Cherokee/Wagoneer 4WD,Y,Manual 5-spd,Average,Economic,Special Purpose Vehicles,1989
medium-high,poor,hazardous,Poor,Eight,Five,4-Wheel or All-Wheel Drive,Expensive,Regular,Regular Gasoline,Average,Jeep,Grand Wagoneer 4WD,N,Automatic 3-spd,Guzzler,Average,Special Purpose Vehicles,1989
low-medium,average,below average,Normal,Six,Four,4-Wheel or All-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Jeep,Wagoneer Limited 4WD,N,Automatic 4-spd,Average,Economic,Special Purpose Vehicles,1989
low-medium,average,below average,Normal,Five,Two,Front-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Audi,5000S Wagon,N,Automatic 3-spd,Average,Economic,Midsize-Large Station Wagons,1985
low-medium,average,below average,Normal,Four,Two,4-Wheel or All-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Jeep,Wrangler 4WD,N,Manual 5-spd,Average,Economic,Special Purpose Vehicles,1989
low-medium,average,below average,Normal,Four,Two,4-Wheel or All-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Jeep,Wrangler 4WD,Y,Manual 5-spd,Average,Economic,Special Purpose Vehicles,1989
medium-high,average,below average,Poor,Six,Four,4-Wheel or All-Wheel Drive,Standard,Regular,Regular Gasoline,Average,Jeep,Wrangler 4WD,N,Automatic 3-spd,Average,Economic,Special Purpose Vehicles,1989
low-medium,average,below average,Normal,Six,Four,4-Wheel or All-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Jeep,Wrangler 4WD,Y,Manual 5-spd,Average,Economic,Special Purpose Vehicles,1989
low-medium,average,below average,Normal,Six,Two,4-Wheel or All-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Ford,Bronco II 4WD,N,Automatic 4-spd,Average,Economic,Special Purpose Vehicle 4WD,1989
low-medium,average,below average,Normal,Six,Two,4-Wheel or All-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Ford,Bronco II 4WD,N,Manual 5-spd,Average,Economic,Special Purpose Vehicles,1989
medium-high,poor,unhealthy,Poor,Six,Four,4-Wheel or All-Wheel Drive,Standard,Regular,Regular Gasoline,Average,Ford,Bronco 4WD,N,Automatic 3-spd,Average,Economic,Special Purpose Vehicles,1989
medium-high,average,below average,Poor,Six,Four,4-Wheel or All-Wheel Drive,Standard,Regular,Regular Gasoline,Average,Ford,Bronco 4WD,N,Manual 4-spd,Average,Economic,Special Purpose Vehicles,1989
low-medium,average,below average,Poor,Six,Four,4-Wheel or All-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Ford,Bronco 4WD,N,Manual 5-spd,Average,Economic,Special Purpose Vehicles,1989
medium-high,average,below average,Poor,Six,Four,4-Wheel or All-Wheel Drive,Standard,Regular,Regular Gasoline,Average,Ford,Bronco 4WD,N,Manual 5-spd,Average,Economic,Special Purpose Vehicles,1989
low-medium,average,average,Normal,Five,Two,Front-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Audi,5000S Wagon,N,Manual 5-spd,Average,Economic,Midsize-Large Station Wagons,1985
medium-high,poor,unhealthy,Poor,Eight,Five,4-Wheel or All-Wheel Drive,Expensive,Regular,Regular Gasoline,Average,Ford,Bronco 4WD,Y,Automatic 3-spd,Average,Economic,Special Purpose Vehicles,1989
medium-high,poor,below average,Poor,Eight,Five,4-Wheel or All-Wheel Drive,Standard,Regular,Regular Gasoline,Average,Ford,Bronco 4WD,N,Automatic 4-spd,Average,Economic,Special Purpose Vehicles,1989
medium-high,poor,unhealthy,Poor,Eight,Five,4-Wheel or All-Wheel Drive,Expensive,Regular,Regular Gasoline,Average,Ford,Bronco 4WD,N,Manual 4-spd,Average,Economic,Special Purpose Vehicles,1989
medium-high,poor,unhealthy,Poor,Eight,Five,4-Wheel or All-Wheel Drive,Standard,Regular,Regular Gasoline,Average,Ford,Bronco 4WD,N,Manual 5-spd,Average,Economic,Special Purpose Vehicles,1989
medium-high,poor,hazardous,Poor,Eight,Five,4-Wheel or All-Wheel Drive,Expensive,Regular,Regular Gasoline,Average,Ford,Bronco 4WD,Y,Automatic 3-spd,Guzzler,Economic,Special Purpose Vehicles,1989
low-medium,good,healthy,Normal,Four,One,4-Wheel or All-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Geo,Tracker Convertible 4WD,N,Manual 5-spd,Economic,Green,Special Purpose Vehicles,1989
low-medium,average,healthy,Normal,Four,One,4-Wheel or All-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Geo,Tracker Hardtop 4WD,N,Automatic 3-spd,Economic,Green,Special Purpose Vehicles,1989
low-medium,good,healthy,Normal,Four,One,4-Wheel or All-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Geo,Tracker Hardtop 4WD,N,Manual 5-spd,Economic,Green,Special Purpose Vehicles,1989
low-medium,average,average,Normal,Six,Two,4-Wheel or All-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,GMC,S15 Jimmy 4WD,N,Manual 5-spd,Average,Economic,Special Purpose Vehicles,1989
low-medium,average,below average,Normal,Six,Four,4-Wheel or All-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,GMC,S15 Jimmy 4WD,N,Automatic 4-spd,Average,Economic,Special Purpose Vehicles,1989
low-medium,average,healthy,Normal,Four,Two,Front-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Buick,Century Wagon,N,Automatic 3-spd,Economic,Green,Midsize-Large Station Wagons,1985
low-medium,average,below average,Normal,Six,Four,4-Wheel or All-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,GMC,S15 Jimmy 4WD,N,Automatic 4-spd,Average,Economic,Special Purpose Vehicles,1989
medium-high,poor,below average,Poor,Eight,Five,4-Wheel or All-Wheel Drive,Standard,Regular,Regular Gasoline,Average,GMC,Jimmy V1500 4WD,N,Automatic 4-spd,Average,Economic,Special Purpose Vehicles,1989
medium-high,poor,unhealthy,Poor,Eight,Five,4-Wheel or All-Wheel Drive,Standard,Regular,Regular Gasoline,Average,GMC,Jimmy V1500 4WD,N,Manual 4-spd,Average,Economic,Special Purpose Vehicles,1989
medium-high,poor,unhealthy,Poor,Eight,Five,4-Wheel or All-Wheel Drive,Standard,Regular,Regular Gasoline,Average,GMC,Jimmy V1500 4WD,N,Manual 4-spd,Average,Economic,Special Purpose Vehicles,1989
medium,average,below average,Normal,Eight,Six,4-Wheel or All-Wheel Drive,Standard,Diesel,Diesel,Economic,GMC,Jimmy V1500 4WD,N,Automatic 4-spd,Average,Economic,Special Purpose Vehicles,1989
medium-high,poor,unhealthy,Poor,Eight,Five,4-Wheel or All-Wheel Drive,Expensive,Regular,Regular Gasoline,Average,GMC,Suburban V1500 4WD,N,Automatic 4-spd,Average,Economic,Special Purpose Vehicles,1989
medium-high,poor,unhealthy,Poor,Eight,Five,4-Wheel or All-Wheel Drive,Expensive,Regular,Regular Gasoline,Average,GMC,Suburban V1500 4WD,N,Manual 4-spd,Average,Economic,Special Purpose Vehicles,1989
medium-high,poor,unhealthy,Poor,Eight,Five,4-Wheel or All-Wheel Drive,Expensive,Regular,Regular Gasoline,Average,GMC,Suburban V1500 4WD,N,Manual 4-spd,Average,Economic,Special Purpose Vehicles,1989
medium-high,average,below average,Normal,Eight,Six,4-Wheel or All-Wheel Drive,Standard,Diesel,Diesel,Economic,GMC,Suburban V1500 4WD,N,Automatic 4-spd,Average,Economic,Special Purpose Vehicles,1989
low-medium,average,below average,Normal,Four,Two,4-Wheel or All-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Isuzu,Amigo 4WD,N,Manual 5-spd,Average,Economic,Special Purpose Vehicles,1989
low-medium,average,below average,Normal,Six,Three,Front-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Buick,Century Wagon,N,Automatic 3-spd,Average,Economic,Midsize-Large Station Wagons,1985
low-medium,average,below average,Poor,Four,Two,4-Wheel or All-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Isuzu,Trooper,N,Automatic 4-spd,Average,Economic,Special Purpose Vehicles,1989
low-medium,average,below average,Poor,Four,Two,4-Wheel or All-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Isuzu,Trooper,N,Manual 5-spd,Average,Economic,Special Purpose Vehicles,1989
low-medium,average,below average,Poor,Six,Two,4-Wheel or All-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Isuzu,Trooper,N,Manual 5-spd,Average,Economic,Special Purpose Vehicles,1989
medium-high,poor,hazardous,Poor,Eight,Four,4-Wheel or All-Wheel Drive,Expensive,Regular,Regular Gasoline,Average,Laforza Automobile Inc,Laforza,N,Automatic 4-spd,Guzzler,Economic,Special Purpose Vehicles,1989
medium-high,poor,unhealthy,Poor,Eight,Three,4-Wheel or All-Wheel Drive,Expensive,Premium,Premium Gasoline,Average,Land Rover,Range Rover,N,Automatic 4-spd,Average,Economic,Special Purpose Vehicles,1989
low-medium,average,below average,Normal,Four,Two,4-Wheel or All-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Mitsubishi,Montero,N,Manual 5-spd,Average,Economic,Special Purpose Vehicles,1989
low-medium,average,below average,Normal,Six,Three,4-Wheel or All-Wheel Drive,Standard,Regular,Regular Gasoline,Average,Mitsubishi,Montero,N,Automatic 4-spd,Average,Economic,Special Purpose Vehicles,1989
low-medium,average,below average,Poor,Six,Three,4-Wheel or All-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Mitsubishi,Montero,Y,Manual 5-spd,Average,Economic,Special Purpose Vehicles,1989
low-medium,average,average,Normal,Four,Two,4-Wheel or All-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Mitsubishi,Space Wagon 4WD,N,Manual 5-spd,Average,Economic,Special Purpose Vehicles,1989
low-medium,average,below average,Normal,Six,Three,4-Wheel or All-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Mazda,MPV 4WD,Y,Automatic 4-spd,Average,Economic,Special Purpose Vehicles,1989
low-medium,average,average,Normal,Six,Three,Front-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Buick,Century Wagon,N,Automatic 4-spd,Average,Economic,Midsize-Large Station Wagons,1985
low-medium,average,average,Normal,Four,Two,4-Wheel or All-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Plymouth,Colt Vista 4WD,N,Manual 5-spd,Average,Economic,Special Purpose Vehicles,1989
low-medium,average,healthy,Normal,Four,One,4-Wheel or All-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Plymouth,Colt Wagon 4WD,Y,Manual 5-spd,Economic,Green,Special Purpose Vehicles,1989
low-medium,average,healthy,Normal,Four,One,4-Wheel or All-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Subaru,Hatchback 4WD,N,Manual 4-spd,Economic,Green,Special Purpose Vehicles,1989
low-medium,average,average,Normal,Four,One,4-Wheel or All-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Subaru,Sedan/3 Door 4WD,N,Automatic 3-spd,Economic,Economic,Special Purpose Vehicles,1989
low-medium,average,healthy,Normal,Four,One,4-Wheel or All-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Subaru,Sedan/3 Door 4WD,N,Manual 5-spd,Economic,Green,Special Purpose Vehicles,1989
low-medium,average,average,Normal,Four,One,4-Wheel or All-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Subaru,Wagon 4WD,N,Automatic 3-spd,Economic,Economic,Special Purpose Vehicles,1989
low-medium,average,healthy,Normal,Four,One,4-Wheel or All-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Subaru,Wagon 4WD,Y,Manual 5-spd,Economic,Green,Special Purpose Vehicles,1989
low-medium,good,healthy,Normal,Four,One,4-Wheel or All-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Suzuki,Samurai Convertible,N,Manual 5-spd,Economic,Green,Special Purpose Vehicles,1989
low-medium,good,healthy,Normal,Four,One,4-Wheel or All-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Suzuki,Samurai Hardtop,N,Manual 5-spd,Economic,Green,Special Purpose Vehicles,1989
low-medium,good,healthy,Normal,Four,One,4-Wheel or All-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Suzuki,Sidekick Convertible 4WD,N,Manual 5-spd,Economic,Green,Special Purpose Vehicles,1989
low-medium,average,average,Normal,Six,Three,Front-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Buick,Century Wagon,N,Automatic 4-spd,Average,Green,Midsize-Large Station Wagons,1985
low-medium,average,healthy,Normal,Four,One,4-Wheel or All-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Suzuki,Sidekick Convertible 4WD,N,Automatic 3-spd,Economic,Green,Special Purpose Vehicles,1989
low-medium,good,healthy,Normal,Four,One,4-Wheel or All-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Suzuki,Sidekick Convertible 4WD,N,Manual 5-spd,Economic,Green,Special Purpose Vehicles,1989
low-medium,average,healthy,Normal,Four,One,4-Wheel or All-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Suzuki,Sidekick Hardtop 4WD,N,Automatic 3-spd,Economic,Green,Special Purpose Vehicles,1989
low-medium,good,healthy,Normal,Four,One,4-Wheel or All-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Suzuki,Sidekick Hardtop 4WD,N,Manual 5-spd,Economic,Green,Special Purpose Vehicles,1989
medium-high,poor,unhealthy,Poor,Six,Four,4-Wheel or All-Wheel Drive,Expensive,Regular,Regular Gasoline,Average,Toyota,Land Cruiser Wagon 4WD,N,Automatic 4-spd,Average,Economic,Special Purpose Vehicles,1989
low-medium,average,below average,Normal,Four,Two,4-Wheel or All-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Toyota,4Runner 4WD,N,Automatic 4-spd,Average,Economic,Special Purpose Vehicles,1989
low-medium,average,average,Normal,Four,Two,4-Wheel or All-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Toyota,4Runner 4WD,Y,Manual 5-spd,Average,Economic,Special Purpose Vehicles,1989
low-medium,average,below average,Poor,Six,Three,4-Wheel or All-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Toyota,4Runner 4WD,N,Automatic 4-spd,Average,Economic,Special Purpose Vehicles,1989
low-medium,average,below average,Normal,Six,Three,4-Wheel or All-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Toyota,4Runner 4WD,N,Manual 5-spd,Average,Economic,Special Purpose Vehicles,1989
low-medium,average,average,Normal,Eight,Four,Front-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Cadillac,Commercial Chassis,N,Automatic 4-spd,Average,Economic,Special Purpose Vehicle 2WD,1989
low-medium,average,healthy,Average,Six,Four,Front-Wheel Drive,Standard,Diesel,Diesel,Economic,Buick,Century Wagon,N,Automatic 3-spd,Economic,Green,Midsize-Large Station Wagons,1985
low-medium,average,below average,Normal,Four,Two,Rear-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Chevrolet,S10 Cab Chassis 2WD,N,Automatic 3-spd,Average,Economic,Special Purpose Vehicle 2WD,1989
medium-high,poor,hazardous,Poor,Six,Three,Rear-Wheel Drive,Expensive,Regular,Regular Gasoline,Average,Nissan,Truck Cab Chassis 2WD,N,Automatic 4-spd,Average,Average,Special Purpose Vehicle 2WD,1989
medium-high,average,unhealthy,Poor,Six,Three,Rear-Wheel Drive,Standard,Regular,Regular Gasoline,Average,Nissan,Truck Cab Chassis 2WD,N,Manual 5-spd,Average,Economic,Special Purpose Vehicle 2WD,1989
medium-high,average,below average,Poor,Six,Three,Rear-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Dodge,Dakota Cab Chassis 2WD,N,Automatic 4-spd,Average,Economic,Special Purpose Vehicle 2WD,1989
medium-high,poor,unhealthy,Poor,Six,Three,Rear-Wheel Drive,Standard,Regular,Regular Gasoline,Average,Dodge,Dakota Cab Chassis 2WD,N,Manual 5-spd,Average,Economic,Special Purpose Vehicle 2WD,1989
high,poor,hazardous,Poor,Eight,Five,Rear-Wheel Drive,Expensive,Regular,Regular Gasoline,Average,Dodge,D250 Cab Chassis 2WD,N,Automatic 3-spd,Guzzler,Average,Special Purpose Vehicle 2WD,1989
low-medium,average,average,Normal,Eight,Five,Rear-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,General Motors,Coachbuilder Wagon,N,Automatic 4-spd,Average,Economic,Special Purpose Vehicle 2WD,1989
high,poor,hazardous,Poor,Six,Three,Rear-Wheel Drive,Expensive,Regular,Regular Gasoline,Average,Toyota,Cab/Chassis 2WD,N,Automatic 4-spd,Guzzler,Average,Special Purpose Vehicle 2WD,1989
medium-high,poor,unhealthy,Poor,Six,Three,Rear-Wheel Drive,Expensive,Regular,Regular Gasoline,Average,Toyota,Cab/Chassis 2WD,N,Manual 5-spd,Average,Average,Special Purpose Vehicle 2WD,1989
low-medium,average,healthy,Normal,Four,Two,Front-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Chevrolet,Celebrity Wagon,N,Automatic 3-spd,Economic,Green,Midsize-Large Station Wagons,1985
low-medium,average,average,Normal,Six,Two,Rear-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Chevrolet,Camaro,Y,Manual 5-spd,Average,Green,Subcompact Cars,1985
low-medium,average,healthy,Normal,Four,Two,Front-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Chevrolet,Celebrity Wagon,N,Manual 4-spd,Economic,Green,Midsize-Large Station Wagons,1985
low-medium,average,average,Normal,Six,Two,Front-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Chevrolet,Celebrity Wagon,N,Automatic 3-spd,Average,Economic,Midsize-Large Station Wagons,1985
low-medium,average,average,Normal,Six,Two,Front-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Chevrolet,Celebrity Wagon,N,Automatic 4-spd,Average,Economic,Midsize-Large Station Wagons,1985
low-medium,average,average,Normal,Six,Two,Front-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Chevrolet,Celebrity Wagon,N,Automatic 3-spd,Average,Economic,Midsize-Large Station Wagons,1985
low-medium,average,average,Normal,Six,Two,Front-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Chevrolet,Celebrity Wagon,N,Automatic 4-spd,Average,Green,Midsize-Large Station Wagons,1985
low-medium,average,healthy,Average,Six,Four,Front-Wheel Drive,Standard,Diesel,Diesel,Economic,Chevrolet,Celebrity Wagon,N,Automatic 3-spd,Economic,Green,Midsize-Large Station Wagons,1985
low-medium,average,average,Normal,Four,Two,Front-Wheel Drive,Standard,Premium,Premium Gasoline,Economic,Chrysler,Town and Country Wagon,N,Automatic 3-spd,Average,Economic,Midsize-Large Station Wagons,1985
low-medium,average,average,Normal,Four,Two,Front-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Chrysler,Town and Country Wagon,N,Automatic 3-spd,Average,Economic,Midsize-Large Station Wagons,1985
low-medium,average,average,Normal,Four,Two,Front-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Dodge,Aries Wagon,N,Automatic 3-spd,Average,Green,Midsize-Large Station Wagons,1985
low-medium,average,healthy,Normal,Four,Two,Front-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Dodge,Aries Wagon,N,Manual 4-spd,Economic,Green,Midsize-Large Station Wagons,1985
low-medium,average,below average,Normal,Eight,Five,Rear-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Chevrolet,Camaro,Y,Automatic 4-spd,Average,Economic,Subcompact Cars,1985
