barrels08,city08,co2TailpipeGpm,comb08,cylinders,displ,drive,fuelCost08,fuelType,fuelType1,highway08,make,model,mpgData,trany,UCity,UHighway,VClass,year
low-medium,average,below average,Normal,Eight,Three,Rear-Wheel Drive,Standard,Premium,Premium Gasoline,Economic,Lotus,Esprit V8,N,Manual 5-spd,Average,Economic,Two Seaters,2002
low-medium,average,below average,Normal,Eight,Three,Rear-Wheel Drive,Standard,Premium,Premium Gasoline,Economic,Morgan,Plus Eight,N,Manual 5-spd,Average,Economic,Two Seaters,2002
low-medium,average,average,Normal,Six,Three,Front-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Chrysler,Sebring,N,Manual 5-spd,Average,Green,Compact Cars,2002
low-medium,average,average,Normal,Six,Three,Front-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Chrysler,Sebring,N,Automatic 4-spd,Average,Green,Compact Cars,2002
low-medium,average,average,Normal,Six,Three,Front-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Chrysler,Sebring,N,Automatic 4-spd,Average,Green,Compact Cars,2002
low-medium,average,average,Normal,Six,Three,Front-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Dodge,Stratus,N,Manual 5-spd,Average,Green,Compact Cars,2002
low-medium,average,average,Normal,Six,Three,Front-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Dodge,Stratus,Y,Automatic 4-spd,Average,Green,Compact Cars,2002
low-medium,average,average,Normal,Six,Three,Front-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Dodge,Stratus,N,Automatic 4-spd,Average,Green,Compact Cars,2002
low-medium,average,average,Normal,Eight,Four,4-Wheel Drive,Standard,Premium,Premium Gasoline,Economic,Volkswagen,Passat 4motion,N,Automatic 5-spd,Average,Economic,Compact Cars,2002
low-medium,average,below average,Normal,Eight,Four,Rear-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Ford,Crown Victoria Police,N,Automatic 4-spd,Average,Economic,Large Cars,2002
low-medium,average,average,Normal,Eight,Four,4-Wheel Drive,Standard,Premium,Premium Gasoline,Economic,Volkswagen,Passat Wagon 4motion,N,Automatic 5-spd,Average,Economic,Station Wagon,2002
medium-high,poor,hazardous,Poor,Eight,Six,2-Wheel Drive,Expensive,Regular,Regular Gasoline,Average,Chevrolet,Silverado 2500 2WD,Y,Automatic 4-spd,Guzzler,Economic,Pickup Truck,2002
medium-high,poor,hazardous,Poor,Eight,Six,2-Wheel Drive,Expensive,Regular,Regular Gasoline,Average,Chevrolet,Silverado 2500 2WD,N,Automatic 4-spd,Guzzler,Economic,Pickup Truck,2002
low-medium,average,healthy,Normal,Four,Two,Front-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Hyundai,Elantra,N,Automatic 4-spd,Economic,Green,Compact Cars,2003
low-medium,average,average,Normal,Six,Three,Front-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Chevrolet,Impala Police,N,Automatic 4-spd,Average,Green,Large Cars,2003
low-medium,average,below average,Normal,Eight,Four,Rear-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Ford,Crown Victoria Police,Y,Automatic 4-spd,Average,Economic,Large Cars,2003
low-medium,average,average,Normal,Four,Two,Rear-Wheel Drive,Standard,Diesel,Diesel,Economic,London Taxi,London Taxi,N,Automatic 4-spd,Economic,Green,Sport Utility Vehicle,2003
low-medium,average,average,Normal,Six,Three,Front-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Chevrolet,Impala Police,N,Automatic 4-spd,Average,Green,Large Cars,2004
low-medium,average,below average,Normal,Eight,Four,Rear-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Ford,Crown Victoria Police,N,Automatic 4-spd,Average,Economic,Large Cars,2004
low-medium,average,average,Normal,Six,Three,Front-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Chevrolet,Impala Police,N,Automatic 4-spd,Average,Green,Large Cars,2005
low-medium,average,below average,Normal,Eight,Four,Rear-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Ford,Crown Victoria Police,N,Automatic 4-spd,Average,Economic,Large Cars,2005
low-medium,average,below average,Poor,Six,Four,2-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Mercury,Mountaineer 2WD,N,Automatic 5-spd,Average,Economic,Sport Utility Vehicle,2005
low-medium,average,average,Normal,Six,Two,Rear-Wheel Drive,Standard,Premium,Premium Gasoline,Economic,Porsche,Boxster,N,Manual 5-spd,Average,Green,Two Seaters,2005
low-medium,average,average,Normal,Six,Two,Rear-Wheel Drive,Standard,Premium,Premium Gasoline,Economic,Porsche,Boxster,N,Manual 6-spd,Average,Green,Two Seaters,2005
low-medium,average,average,Normal,Six,Two,Rear-Wheel Drive,Standard,Premium,Premium Gasoline,Economic,Porsche,Boxster,N,Automatic 5-spd,Average,Green,Two Seaters,2005
low-medium,average,average,Normal,Six,Three,Rear-Wheel Drive,Standard,Premium,Premium Gasoline,Economic,Porsche,Boxster S,Y,Manual 6-spd,Average,Green,Two Seaters,2005
low-medium,average,average,Normal,Six,Three,Rear-Wheel Drive,Standard,Premium,Premium Gasoline,Economic,Porsche,Boxster S,N,Automatic 5-spd,Average,Green,Two Seaters,2005
low-medium,average,average,Normal,Six,Three,Front-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Chevrolet,Impala,N,Automatic 4-spd,Average,Economic,Large Cars,2006
low-medium,average,below average,Normal,Eight,Four,Rear-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Ford,Crown Victoria Police,Y,Automatic 4-spd,Average,Economic,Large Cars,2006
low-medium,average,average,Normal,Six,Three,Front-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Mercury,Montego FWD,N,Automatic (variable gear ratios),Average,Green,Large Cars,2006
low-medium,average,healthy,Normal,Four,Two,Front-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Hyundai,Elantra,Y,Automatic 4-spd,Economic,Green,Midsize Cars,2006
low-medium,average,average,Normal,Six,Three,2-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Chrysler,Town and Country 2WD,Y,Automatic 4-spd,Average,Economic,Vans,2006
low-medium,average,below average,Poor,Eight,Five,2-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Chevrolet,Tahoe 1500 2WD,N,Automatic 4-spd,Average,Economic,Sport Utility Vehicle,2006
low-medium,average,average,Normal,Six,Three,4-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Dodge,Magnum AWD,N,Automatic 5-spd,Average,Economic,Sport Utility Vehicle,2006
low-medium,average,average,Normal,Five,Two,Front-Wheel Drive,Standard,Premium,Premium Gasoline,Economic,Volvo,C70 Convertible,N,Automatic 5-spd,Average,Green,Compact Cars,2006
high,poor,hazardous,Poor,Sixteen,Eight,4-Wheel Drive,Expensive,Premium,Premium Gasoline,Average,Bugatti,Veyron,N,Automatic 7-spd,Guzzler,Economic,Two Seaters,2010
low-medium,average,healthy,Normal,Six,Two,Rear-Wheel Drive,Standard,Premium,Premium Gasoline,Economic,Porsche,Boxster,N,Automatic 7-spd,Economic,Green,Two Seaters,2010
low-medium,average,healthy,Normal,Six,Two,Rear-Wheel Drive,Standard,Premium,Premium Gasoline,Economic,Porsche,Boxster,N,Manual 6-spd,Average,Green,Two Seaters,2010
low-medium,average,healthy,Normal,Six,Three,Rear-Wheel Drive,Standard,Premium,Premium Gasoline,Economic,Porsche,Boxster S,N,Automatic 7-spd,Economic,Green,Two Seaters,2010
low-medium,average,healthy,Normal,Six,Three,Rear-Wheel Drive,Standard,Premium,Premium Gasoline,Economic,Porsche,Boxster S,N,Manual 6-spd,Average,Green,Two Seaters,2010
low-medium,average,healthy,Normal,Six,Two,Rear-Wheel Drive,Standard,Premium,Premium Gasoline,Economic,Porsche,Cayman,N,Automatic 7-spd,Economic,Green,Two Seaters,2010
low-medium,average,healthy,Normal,Six,Two,Rear-Wheel Drive,Standard,Premium,Premium Gasoline,Economic,Porsche,Cayman,N,Manual 6-spd,Average,Green,Two Seaters,2010
low-medium,average,healthy,Normal,Six,Three,Rear-Wheel Drive,Standard,Premium,Premium Gasoline,Economic,Porsche,Cayman S,N,Automatic 7-spd,Economic,Green,Two Seaters,2010
low-medium,average,healthy,Normal,Six,Three,Rear-Wheel Drive,Standard,Premium,Premium Gasoline,Economic,Porsche,Cayman S,N,Manual 6-spd,Average,Green,Two Seaters,2010
low-medium,average,healthy,Normal,Six,Three,Rear-Wheel Drive,Standard,Premium,Premium Gasoline,Economic,Porsche,911 Carrera,N,Automatic 7-spd,Average,Green,Compact Cars,2010
low-medium,average,average,Normal,Six,Three,Rear-Wheel Drive,Standard,Premium,Premium Gasoline,Economic,Porsche,911 Carrera,N,Manual 6-spd,Average,Green,Compact Cars,2010
low-medium,average,average,Normal,Six,Three,4-Wheel Drive,Standard,Premium,Premium Gasoline,Economic,Porsche,911 Carrera 4,N,Automatic 7-spd,Average,Green,Compact Cars,2010
low-medium,average,average,Normal,Six,Three,4-Wheel Drive,Standard,Premium,Premium Gasoline,Economic,Porsche,911 Carrera 4,N,Manual 6-spd,Average,Green,Compact Cars,2010
low-medium,average,average,Normal,Six,Three,4-Wheel Drive,Standard,Premium,Premium Gasoline,Economic,Porsche,911 Carrera 4 Cabriolet,N,Automatic 7-spd,Average,Green,Compact Cars,2010
low-medium,average,average,Normal,Six,Three,4-Wheel Drive,Standard,Premium,Premium Gasoline,Economic,Porsche,911 Carrera 4 Cabriolet,N,Manual 6-spd,Average,Green,Compact Cars,2010
low-medium,average,average,Normal,Six,Three,4-Wheel Drive,Standard,Premium,Premium Gasoline,Economic,Porsche,911 Carrera 4 Targa,N,Automatic 7-spd,Average,Green,Compact Cars,2010
low-medium,average,average,Normal,Six,Three,4-Wheel Drive,Standard,Premium,Premium Gasoline,Economic,Porsche,911 Carrera 4 Targa,N,Manual 6-spd,Average,Green,Compact Cars,2010
low-medium,average,average,Normal,Six,Three,4-Wheel Drive,Standard,Premium,Premium Gasoline,Economic,Porsche,911 Carrera 4S,N,Automatic 7-spd,Average,Green,Compact Cars,2010
low-medium,average,average,Normal,Six,Three,4-Wheel Drive,Standard,Premium,Premium Gasoline,Economic,Porsche,911 Carrera 4S,N,Manual 6-spd,Average,Green,Compact Cars,2010
low-medium,average,average,Normal,Six,Three,4-Wheel Drive,Standard,Premium,Premium Gasoline,Economic,Porsche,911 Carrera 4S Cabriolet,N,Automatic 7-spd,Average,Green,Compact Cars,2010
low-medium,average,average,Normal,Six,Three,4-Wheel Drive,Standard,Premium,Premium Gasoline,Economic,Porsche,911 Carrera 4S Cabriolet,N,Manual 6-spd,Average,Green,Compact Cars,2010
low-medium,average,average,Normal,Six,Three,4-Wheel Drive,Standard,Premium,Premium Gasoline,Economic,Porsche,911 Carrera 4S Targa,N,Automatic 7-spd,Average,Green,Compact Cars,2010
low-medium,average,average,Normal,Six,Three,4-Wheel Drive,Standard,Premium,Premium Gasoline,Economic,Porsche,911 Carrera 4S Targa,N,Manual 6-spd,Average,Green,Compact Cars,2010
low-medium,average,healthy,Normal,Six,Three,Rear-Wheel Drive,Standard,Premium,Premium Gasoline,Economic,Porsche,911 Carrera Cabriolet,N,Automatic 7-spd,Average,Green,Compact Cars,2010
low-medium,average,average,Normal,Six,Three,Rear-Wheel Drive,Standard,Premium,Premium Gasoline,Economic,Porsche,911 Carrera Cabriolet,N,Manual 6-spd,Average,Green,Compact Cars,2010
low-medium,average,healthy,Normal,Six,Three,Rear-Wheel Drive,Standard,Premium,Premium Gasoline,Economic,Porsche,911 Carrera S,N,Automatic 7-spd,Average,Green,Compact Cars,2010
low-medium,average,average,Normal,Six,Three,Rear-Wheel Drive,Standard,Premium,Premium Gasoline,Economic,Porsche,911 Carrera S,N,Manual 6-spd,Average,Green,Compact Cars,2010
low-medium,average,healthy,Normal,Six,Three,Rear-Wheel Drive,Standard,Premium,Premium Gasoline,Economic,Porsche,911 Carrera S Cabriolet,N,Automatic 7-spd,Average,Green,Compact Cars,2010
low-medium,average,average,Normal,Six,Three,Rear-Wheel Drive,Standard,Premium,Premium Gasoline,Economic,Porsche,911 Carrera S Cabriolet,N,Manual 6-spd,Average,Green,Compact Cars,2010
low-medium,average,average,Normal,Six,Three,4-Wheel Drive,Standard,Premium,Premium Gasoline,Economic,Audi,A5 quattro,N,Automatic 6-spd,Average,Green,Compact Cars,2010
low-medium,average,average,Normal,Eight,Five,Rear-Wheel Drive,Standard,Premium,Premium Gasoline,Economic,Mercedes-Benz,E550 Coupe,N,Automatic 7-spd,Average,Economic,Compact Cars,2010
low-medium,good,healthy,Average,Four,One,Front-Wheel Drive,Economy,Regular,Regular Gasoline,Green,Pontiac,G3 (3-Door),N,Automatic 4-spd,Economic,Green,Compact Cars,2010
low,good,healthy,Average,Four,One,Front-Wheel Drive,Economy,Regular,Regular Gasoline,Green,Pontiac,G3 (3-Door),N,Manual 5-spd,Green,Green,Compact Cars,2010
low-medium,good,healthy,Average,Four,One,Front-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Suzuki,Swift x,N,Automatic 4-spd,Economic,Green,Compact Cars,2010
low,good,healthy,Average,Four,One,Front-Wheel Drive,Economy,Regular,Regular Gasoline,Green,Suzuki,Swift x,N,Manual 5-spd,Green,Green,Compact Cars,2010
low-medium,good,healthy,Average,Four,One,Front-Wheel Drive,Economy,Regular,Regular Gasoline,Green,Scion,xD,N,Automatic 4-spd,Green,Green,Compact Cars,2010
low-medium,good,healthy,Average,Four,One,Front-Wheel Drive,Economy,Regular,Regular Gasoline,Green,Scion,xD,Y,Manual 5-spd,Green,Green,Compact Cars,2010
low-medium,average,healthy,Normal,Four,Two,Front-Wheel Drive,Standard,Premium,Premium Gasoline,Economic,Volkswagen,Eos,N,Automatic 6-spd,Economic,Green,Compact Cars,2010
low-medium,average,healthy,Normal,Five,Two,Front-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Volkswagen,New Beetle,N,Manual 5-spd,Economic,Green,Compact Cars,2010
low-medium,average,healthy,Normal,Five,Two,Front-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Volkswagen,New Beetle,N,Automatic 6-spd,Economic,Green,Compact Cars,2010
low-medium,average,average,Normal,Six,Three,Rear-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Dodge,Challenger,Y,Automatic 5-spd,Average,Green,Compact Cars,2010
low-medium,good,healthy,Average,Four,Two,Front-Wheel Drive,Economy,Regular,Regular Gasoline,Green,Ford,Focus FWD,Y,Automatic 4-spd,Economic,Green,Compact Cars,2010
low-medium,good,healthy,Average,Four,Two,Front-Wheel Drive,Economy,Regular,Regular Gasoline,Green,Ford,Focus FWD,Y,Manual 5-spd,Economic,Green,Compact Cars,2010
low,good,healthy,Average,Four,One,Front-Wheel Drive,Economy,Regular,Regular Gasoline,Green,Hyundai,Accent,Y,Automatic 4-spd,Green,Green,Compact Cars,2010
low,good,healthy,Average,Four,One,Front-Wheel Drive,Economy,Regular,Regular Gasoline,Green,Hyundai,Accent,Y,Manual 5-spd,Green,Green,Compact Cars,2010
low-medium,average,average,Normal,Six,Three,Rear-Wheel Drive,Standard,Premium,Premium Gasoline,Economic,Mercedes-Benz,C300,N,Manual 6-spd,Average,Green,Compact Cars,2010
low-medium,average,below average,Normal,Eight,Five,4-Wheel Drive,Standard,Premium,Premium Gasoline,Economic,Mercedes-Benz,CL550 4matic,N,Automatic 7-spd,Average,Economic,Compact Cars,2010
low-medium,average,below average,Normal,Eight,Five,Rear-Wheel Drive,Standard,Premium,Premium Gasoline,Economic,Mercedes-Benz,CLS550,N,Automatic 7-spd,Average,Economic,Compact Cars,2010
low-medium,average,healthy,Normal,Four,Two,Front-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Pontiac,G6,N,Automatic 4-spd,Economic,Green,Compact Cars,2010
low-medium,average,healthy,Normal,Four,Two,Front-Wheel Drive,Standard,Gasoline or E85,Regular Gasoline,Economic,Pontiac,G6,N,Automatic 4-spd,Economic,Green,Compact Cars,2010
low-medium,average,healthy,Average,Four,Two,Front-Wheel Drive,Standard,Regular,Regular Gasoline,Green,Pontiac,G6,Y,Automatic 6-spd,Economic,Green,Compact Cars,2010
low-medium,average,healthy,Average,Four,Two,Front-Wheel Drive,Standard,Gasoline or E85,Regular Gasoline,Green,Pontiac,G6,Y,Automatic 6-spd,Economic,Green,Compact Cars,2010
low-medium,average,healthy,Normal,Six,Three,Front-Wheel Drive,Standard,Gasoline or E85,Regular Gasoline,Economic,Pontiac,G6,N,Automatic 4-spd,Economic,Green,Compact Cars,2010
low-medium,average,healthy,Normal,Six,Three,Front-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Pontiac,G6,N,Automatic 4-spd,Average,Green,Compact Cars,2010
low-medium,average,average,Normal,Six,Three,Front-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Pontiac,G6,N,Automatic 6-spd,Average,Green,Compact Cars,2010
low-medium,average,average,Normal,Six,Three,Front-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Pontiac,G6,N,Automatic 4-spd,Average,Economic,Compact Cars,2010
low-medium,average,average,Normal,Six,Three,Front-Wheel Drive,Standard,Premium,Premium Gasoline,Economic,Volkswagen,CC,N,Automatic 6-spd,Average,Green,Compact Cars,2010
low-medium,average,average,Normal,Six,Three,4-Wheel Drive,Standard,Premium,Premium Gasoline,Economic,Volkswagen,CC 4motion,N,Automatic 6-spd,Average,Green,Compact Cars,2010
low-medium,good,healthy,Average,Four,Two,Front-Wheel Drive,Standard,Premium,Premium Gasoline,Economic,Volkswagen,GTI,Y,Automatic 6-spd,Economic,Green,Compact Cars,2010
low-medium,good,healthy,Average,Four,Two,Front-Wheel Drive,Standard,Premium,Premium Gasoline,Economic,Volkswagen,Jetta,N,Automatic 6-spd,Economic,Green,Compact Cars,2010
low-medium,average,healthy,Normal,Five,Two,Front-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Volvo,C30 FWD,N,Manual 5-spd,Economic,Green,Compact Cars,2010
low-medium,average,healthy,Normal,Five,Two,Front-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Volvo,C30 FWD,N,Automatic 5-spd,Economic,Green,Compact Cars,2010
low-medium,average,healthy,Normal,Five,Two,4-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Volvo,S40 AWD,N,Manual 6-spd,Average,Green,Compact Cars,2010
low-medium,average,healthy,Normal,Five,Two,Front-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Volvo,S40 FWD,N,Manual 6-spd,Economic,Green,Compact Cars,2010
low-medium,average,healthy,Normal,Five,Two,Front-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Volvo,S40 FWD,Y,Manual 5-spd,Economic,Green,Compact Cars,2010
low-medium,average,average,Normal,Six,Three,Front-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Buick,Lacrosse/Allure,Y,Automatic 6-spd,Average,Green,Midsize Cars,2010
low-medium,average,average,Normal,Six,Three,4-Wheel Drive,Standard,Premium,Premium Gasoline,Economic,Mercedes-Benz,E350 4matic,N,Automatic 7-spd,Average,Green,Midsize Cars,2010
low-medium,average,average,Normal,Eight,Five,Rear-Wheel Drive,Standard,Premium,Premium Gasoline,Economic,Mercedes-Benz,E550,N,Automatic 7-spd,Average,Green,Midsize Cars,2010
low-medium,average,average,Normal,Eight,Five,4-Wheel Drive,Standard,Premium,Premium Gasoline,Economic,Mercedes-Benz,E550 4matic,N,Automatic 7-spd,Average,Economic,Midsize Cars,2010
low-medium,average,average,Normal,Six,Three,4-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Chrysler,300 AWD,N,Automatic 5-spd,Average,Economic,Large Cars,2010
low-medium,average,average,Normal,Six,Two,Rear-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Chrysler,300/SRT-8,N,Automatic 4-spd,Average,Green,Large Cars,2010
low-medium,average,average,Normal,Six,Three,Rear-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Chrysler,300/SRT-8,N,Automatic 4-spd,Average,Green,Large Cars,2010
low-medium,average,average,Normal,Six,Two,Rear-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Dodge,Charger,Y,Automatic 4-spd,Average,Green,Large Cars,2010
low-medium,average,average,Normal,Six,Three,Rear-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Dodge,Charger,Y,Automatic 4-spd,Average,Green,Large Cars,2010
low-medium,average,average,Normal,Six,Three,4-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Dodge,Charger AWD,N,Automatic 5-spd,Average,Economic,Large Cars,2010
low-medium,average,average,Normal,Eight,Four,Rear-Wheel Drive,Standard,Gasoline or E85,Regular Gasoline,Economic,Ford,Crown Victoria FFV,N,Automatic 4-spd,Average,Green,Large Cars,2010
low-medium,average,average,Normal,Eight,Four,Rear-Wheel Drive,Standard,Gasoline or E85,Regular Gasoline,Economic,Mercury,Grand Marquis FFV,Y,Automatic 4-spd,Average,Green,Large Cars,2010
low-medium,average,average,Normal,Eight,Four,Rear-Wheel Drive,Standard,Gasoline or E85,Regular Gasoline,Economic,Lincoln,Town Car FFV,Y,Automatic 4-spd,Average,Green,Large Cars,2010
